Instance,Optimal value,Optimal solution
j200504_9,1337.8854677433858,I1:[1]; I2:[2]; I19:[19]; I18:[18]; I16:[16]; I3:[3]; A1:[4 5 14 15 17 20 21]; I6:[6]; I13:[13]; A2:[7]; I8:[8]; A3:[9 10 11 12]; I22:[22];
j200504_10,1298.7985991194323,I1:[1]; A1:[2 3 4 5 6 7 10]; I8:[8]; I9:[9]; I12:[12]; I11:[11]; I15:[15]; A2:[13 14]; I16:[16]; A3:[17 19]; I20:[20]; I18:[18]; A4:[21]; I22:[22];
j200604_1,1587.121096714024,I1:[1]; I4:[4]; A1:[2 3]; I5:[5]; A2:[6 7 9]; I8:[8]; A3:[12]; I10:[10]; I11:[11]; A4:[13 14 15 16]; I17:[17]; A5:[19]; I20:[20]; I18:[18]; A6:[21]; I22:[22];
j200604_2,1382.9724670372302,I1:[1]; I2:[2]; A1:[3 4 5 10 11]; I6:[6]; I8:[8]; I7:[7]; A2:[9 12 13]; I17:[17]; I14:[14]; A3:[15 16 18 21]; I19:[19]; I20:[20]; I22:[22];
j200604_3,1594.0177381167869,I1:[1]; I8:[8]; I13:[13]; A1:[2 3 4 11 18 19 20 21]; I5:[5]; A2:[6]; I17:[17]; I7:[7]; I9:[9]; A3:[10 12]; I14:[14]; I15:[15]; A4:[16]; I22:[22];
j200604_4,1557.9005609273581,I1:[1]; A1:[2 4]; I3:[3]; I15:[15]; I5:[5]; A2:[6 7 8 11 18]; I13:[13]; I9:[9]; I10:[10]; A3:[12]; I14:[14]; A4:[16 20 21]; I17:[17]; A5:[19]; I22:[22];
j200604_5,1933.3436212500178,I1:[1]; A1:[2 3]; A2:[6 7]; I4:[4]; I5:[5]; I9:[9]; A3:[8 10]; A4:[11 12]; I13:[13]; I15:[15]; A5:[14]; A6:[17]; I16:[16]; I18:[18]; I19:[19]; A7:[20 21]; I22:[22];
j200604_6,1305.3161515856018,I1:[1]; A1:[2]; I5:[5]; I3:[3]; A2:[4 10]; I13:[13]; I6:[6]; I7:[7]; A3:[8 9 15 18]; I11:[11]; A4:[12 14 16 17 19]; I20:[20]; I21:[21]; I22:[22];
j200604_7,1287.8176448054842,I1:[1]; I20:[20]; A1:[2 3 4 5 6 17 18 19 21]; I7:[7]; I16:[16]; I8:[8]; I15:[15]; A2:[9 10]; I11:[11]; I12:[12]; I13:[13]; A3:[14]; I22:[22];
j200604_8,1889.3617241010745,I1:[1]; A1:[2 3]; I5:[5]; I4:[4]; A2:[6 7 9]; I8:[8]; A3:[10 11 12 15]; I13:[13]; I14:[14]; I18:[18]; A4:[16 17 19]; I21:[21]; I20:[20]; I22:[22];
j200604_9,1461.8644863115273,I1:[1]; I3:[3]; A1:[2 4 5 6 12]; I7:[7]; A2:[8 9 10 14 15]; I11:[11]; I13:[13]; A3:[16 17]; I19:[19]; I18:[18]; I20:[20]; I21:[21]; I22:[22];
j200604_10,1366.8769529658614,I1:[1]; I9:[9]; I2:[2]; I3:[3]; A1:[4 10 17 21]; I5:[5]; I6:[6]; I7:[7]; A2:[8 11 13 16 20]; I19:[19]; I12:[12]; A3:[14 15 18]; I22:[22];
j200704_1,1727.8940062107893,I1:[1]; I2:[2]; A1:[3 4 5 6 7]; I8:[8]; I10:[10]; A2:[9]; I11:[11]; A3:[12 13 17]; I14:[14]; A4:[16]; I15:[15]; I18:[18]; I19:[19]; A5:[20 21]; I22:[22];
j200704_2,1660.1742603829675,I1:[1]; I2:[2]; I6:[6]; A1:[3 4 12]; I5:[5]; I7:[7]; A2:[8 9 10 11 16]; I19:[19]; I13:[13]; A3:[14 18 21]; I15:[15]; I17:[17]; A4:[20]; I22:[22];
j200704_3,1488.4625813317878,I1:[1]; A1:[2 3 4 5 6]; I7:[7]; A2:[8 9 10]; I11:[11]; I12:[12]; I14:[14]; I13:[13]; A3:[15]; A4:[18]; I16:[16]; I17:[17]; I21:[21]; A5:[19 20]; I22:[22];
j200704_4,1554.820085020227,I1:[1]; A1:[2 3 21]; I20:[20]; I4:[4]; I5:[5]; I6:[6]; I7:[7]; A2:[8 9 18 19]; I10:[10]; I16:[16]; A3:[11 12 13 14 17]; I15:[15]; I22:[22];
j200704_5,1599.051098742775,I1:[1]; A1:[2 3 4 5 9]; I14:[14]; I7:[7]; I6:[6]; A2:[8]; I10:[10]; A3:[11 12 13 15 17]; I16:[16]; I21:[21]; A4:[18]; I19:[19]; I20:[20]; I22:[22];
j200704_6,1413.2930654476722,I1:[1]; A1:[2]; I5:[5]; I8:[8]; I3:[3]; I4:[4]; I6:[6]; A2:[7]; I9:[9]; A3:[10 11 12 13 14 16]; I15:[15]; I19:[19]; A4:[17 18 20 21]; I22:[22];
j200704_7,1549.5941538291318,I1:[1]; I4:[4]; A1:[2 3 5]; I6:[6]; A2:[7 8]; I11:[11]; I9:[9]; I10:[10]; A3:[12 13]; I14:[14]; I15:[15]; A4:[16 17]; I18:[18]; A5:[19 20 21]; I22:[22];
j200704_8,1444.622202584479,I1:[1]; I2:[2]; I3:[3]; I5:[5]; A1:[4 6 7 10]; I8:[8]; A2:[9]; I11:[11]; I19:[19]; I12:[12]; I13:[13]; A3:[14 15 16 17 18 20 21]; I22:[22];
j200704_9,1482.2501488218431,I1:[1]; A1:[2 3 20 21]; I4:[4]; I5:[5]; I18:[18]; A2:[6 7 17 19]; I8:[8]; I9:[9]; A3:[10 11 16]; I12:[12]; I13:[13]; I14:[14]; A4:[15]; I22:[22];
j200704_10,1419.9818705569228,I1:[1]; A1:[2 3 4 13]; I5:[5]; I6:[6]; A2:[7 18 20 21]; I8:[8]; I9:[9]; I10:[10]; A3:[11 12 17 19]; I14:[14]; I15:[15]; I16:[16]; I22:[22];
j200804_1,1514.2077896012722,I1:[1]; I9:[9]; A1:[2 3 4 7]; I5:[5]; I6:[6]; A2:[8 10 11]; I12:[12]; I13:[13]; A3:[14 15 16 18]; I17:[17]; I19:[19]; A4:[20]; I21:[21]; I22:[22];
j200804_2,1254.6645326822654,I1:[1]; I2:[2]; I13:[13]; A1:[3]; I4:[4]; I5:[5]; I6:[6]; A2:[7 8 9 10 12]; I11:[11]; I20:[20]; A3:[14 15 16 17 18 19]; I21:[21]; I22:[22];
j200804_3,1348.0607115311661,I1:[1]; I2:[2]; I3:[3]; I5:[5]; A1:[4 6]; I7:[7]; I8:[8]; A2:[9]; I10:[10]; A3:[11 12 13 14 17]; I15:[15]; A4:[16 18 19 21]; I20:[20]; I22:[22];
j200804_4,1719.7970579214339,I1:[1]; I21:[21]; A1:[2 3 4]; I5:[5]; A2:[6 7 8]; I10:[10]; I9:[9]; A3:[11 17]; I12:[12]; A4:[13]; I14:[14]; A5:[15]; I20:[20]; I16:[16]; A6:[18 19]; I22:[22];
j200804_5,1641.9603102063334,I1:[1]; I13:[13]; A1:[2 3 4 5 6 20 21]; I7:[7]; I8:[8]; I9:[9]; A2:[10]; I11:[11]; A3:[12]; I14:[14]; A4:[15 19]; I16:[16]; A5:[17]; I18:[18]; I22:[22];
j200804_6,1898.9773945681734,I1:[1]; A1:[2 3 10]; I4:[4]; A2:[5 6]; I7:[7]; A3:[8 9 13]; I11:[11]; A4:[12 17]; I19:[19]; I14:[14]; I15:[15]; A5:[16]; I18:[18]; A6:[20]; I21:[21]; I22:[22];
j200804_7,1826.769449335628,I1:[1]; A1:[2]; I3:[3]; I4:[4]; A2:[5 12]; I6:[6]; I7:[7]; I8:[8]; A3:[9]; I10:[10]; I15:[15]; A4:[11 13]; I14:[14]; A5:[16 17 18 19 20 21]; I22:[22];
j200804_8,1536.5807791868242,I1:[1]; I9:[9]; A1:[2 3 4 21]; I5:[5]; A2:[6 7 8 10]; I11:[11]; I12:[12]; I13:[13]; I14:[14]; I19:[19]; A3:[15 16 20]; I17:[17]; A4:[18]; I22:[22];
j200804_9,1738.7596590370335,I1:[1]; A1:[2 3 4 5 6 7 17]; I8:[8]; I20:[20]; I21:[21]; I9:[9]; A2:[10]; I11:[11]; I12:[12]; A3:[13 14 15 19]; I16:[16]; I18:[18]; I22:[22];
j200804_10,1764.8318338060444,I1:[1]; A1:[2]; I3:[3]; I4:[4]; A2:[5 6 7 8 9 10]; I11:[11]; I12:[12]; I13:[13]; I16:[16]; I14:[14]; A3:[15 17 18 19 20]; I21:[21]; I22:[22];
j200904_1,1461.1204644231923,I1:[1]; I2:[2]; A1:[3 4]; I5:[5]; I6:[6]; A2:[7]; I8:[8]; A3:[9 10 11 12 13 21]; I14:[14]; A4:[15 16]; I17:[17]; I20:[20]; A5:[18]; I19:[19]; I22:[22];
j200904_2,1654.6645212631108,I1:[1]; A1:[2 3]; I13:[13]; I4:[4]; A2:[5 6 7]; I8:[8]; A3:[9]; I10:[10]; I11:[11]; A4:[12 14 15 21]; I16:[16]; I17:[17]; I18:[18]; A5:[19 20]; I22:[22];
j200904_3,1614.7808629068718,I1:[1]; A1:[2]; I3:[3]; I4:[4]; A2:[5 6 21]; I7:[7]; I8:[8]; A3:[9]; I10:[10]; A4:[11 12 13 14 15 16]; I17:[17]; I20:[20]; A5:[18]; I19:[19]; I22:[22];
j200904_4,1774.8411312717453,I1:[1]; I2:[2]; A1:[3 4]; I5:[5]; A2:[6 7]; I8:[8]; I9:[9]; A3:[10 11 12 13 14 19]; I15:[15]; I16:[16]; A4:[17 18]; I21:[21]; I20:[20]; I22:[22];
j200904_5,1639.8497528473065,I1:[1]; A1:[2 3 4]; I5:[5]; A2:[6 7 8 9]; I12:[12]; I10:[10]; A3:[11]; I13:[13]; A4:[14]; I15:[15]; A5:[16 21]; I17:[17]; I18:[18]; I19:[19]; A6:[20]; I22:[22];
j200904_6,1563.0017505851345,I1:[1]; A1:[2]; I3:[3]; A2:[4 5 6 7 15]; I8:[8]; I9:[9]; A3:[10 11 12 13]; I14:[14]; A4:[16]; I21:[21]; I17:[17]; I18:[18]; A5:[19]; I20:[20]; I22:[22];
j200904_7,1776.5507115374962,I1:[1]; A1:[2 3 4]; I5:[5]; I6:[6]; I7:[7]; I8:[8]; A2:[9 10 11 12 14]; I13:[13]; A3:[15 17]; I16:[16]; I18:[18]; I19:[19]; A4:[20 21]; I22:[22];
j200904_8,1633.9396157660324,I1:[1]; A1:[2]; I3:[3]; I4:[4]; I5:[5]; A2:[6]; I7:[7]; A3:[8 9 10 11]; I16:[16]; I12:[12]; I13:[13]; A4:[14 15 17 18 19 20]; I21:[21]; I22:[22];
j200904_9,1224.7572571510364,I1:[1]; I2:[2]; I12:[12]; I3:[3]; A1:[4 5]; I6:[6]; A2:[7 8 9 10 11 13 14 15]; I16:[16]; A3:[17 18]; I21:[21]; I19:[19]; I20:[20]; I22:[22];
j200904_10,1669.2688764773197,I1:[1]; I2:[2]; I3:[3]; A1:[4]; I5:[5]; A2:[6 7 9]; I8:[8]; A3:[10 11]; I12:[12]; I13:[13]; A4:[14 15 16]; I17:[17]; A5:[18]; I19:[19]; A6:[20 21]; I22:[22];
j201004_1,1834.1312733029563,I1:[1]; A1:[2]; I3:[3]; A2:[4]; I5:[5]; A3:[6 7 8 9]; I10:[10]; A4:[11]; I12:[12]; A5:[13]; I14:[14]; A6:[15]; I16:[16]; I17:[17]; A7:[18 19]; I20:[20]; A8:[21]; I22:[22];
j201004_2,1761.3368383292604,I1:[1]; I2:[2]; I3:[3]; A1:[4 5 6 7 8]; I9:[9]; A2:[10]; I11:[11]; I12:[12]; A3:[13]; I14:[14]; A4:[15]; I16:[16]; A5:[17 18]; I19:[19]; A6:[20 21]; I22:[22];
j201004_3,1724.0474921672778,I1:[1]; I2:[2]; A1:[3 4 5]; I6:[6]; A2:[7]; I8:[8]; I9:[9]; I10:[10]; A3:[11]; I12:[12]; A4:[13 14 15]; I16:[16]; A5:[17 18]; I19:[19]; A6:[20 21]; I22:[22];
j201004_4,1551.4180851217463,I1:[1]; A1:[2 3 4 5 6 7]; I8:[8]; I9:[9]; I10:[10]; A2:[11 12 13]; I14:[14]; I15:[15]; A3:[16 17]; I18:[18]; I19:[19]; A4:[20]; I21:[21]; I22:[22];
j201004_5,1625.2862800829166,I1:[1]; I2:[2]; A1:[3 4 5]; I6:[6]; I7:[7]; I8:[8]; A2:[9]; I10:[10]; I11:[11]; A3:[12 13]; I14:[14]; A4:[15 16 17]; I18:[18]; A5:[19 20 21]; I22:[22];
j201004_6,1762.4475123773746,I1:[1]; I2:[2]; A1:[3]; I4:[4]; A2:[5 6]; I7:[7]; I8:[8]; A3:[9 10]; I11:[11]; I12:[12]; A4:[13 14 15 16 17]; I18:[18]; A5:[19]; I20:[20]; A6:[21]; I22:[22];
j201004_7,1625.908150588695,I1:[1]; I2:[2]; A1:[3 4]; I5:[5]; A2:[6 7 8 9 10]; I11:[11]; I12:[12]; I13:[13]; A3:[14 15 16 17]; I18:[18]; I19:[19]; A4:[20]; I21:[21]; I22:[22];
j201004_8,1872.479172178892,I1:[1]; A1:[2]; I3:[3]; I4:[4]; A2:[5 6]; I7:[7]; A3:[8]; I9:[9]; A4:[10]; I11:[11]; A5:[12]; I13:[13]; A6:[14]; I15:[15]; A7:[16 17]; I18:[18]; A8:[19 20 21]; I22:[22];
j201004_9,1568.0425561670677,I1:[1]; A1:[2]; I3:[3]; I4:[4]; I5:[5]; A2:[6 7 8 9 10]; I11:[11]; A3:[12 13 14 15 16 17]; I18:[18]; I19:[19]; I20:[20]; I21:[21]; I22:[22];
j201004_10,1774.184992040065,I1:[1]; A1:[2 3]; I4:[4]; A2:[5 6]; I7:[7]; A3:[8 9]; I10:[10]; A4:[11 12]; I13:[13]; I14:[14]; A5:[15]; I16:[16]; A6:[17 18]; I19:[19]; I20:[20]; A7:[21]; I22:[22];
j300104_1,2067.478275103862,I1:[1]; I25:[25]; I28:[28]; I9:[9]; I2:[2]; A1:[3 4 11 12 29 30]; I14:[14]; I26:[26]; I6:[6]; I7:[7]; I8:[8]; I10:[10]; A2:[13 24 27 31]; I5:[5]; I18:[18]; A3:[15 16 17 19 20 21 22 23]; I32:[32];
j300104_2,1819.6799848655478,I1:[1]; I7:[7]; I8:[8]; I10:[10]; I17:[17]; I9:[9]; A1:[2 4 5 6 14 31]; A2:[3 18]; I12:[12]; I11:[11]; I29:[29]; I25:[25]; I28:[28]; I27:[27]; A3:[13 15 16 19 21 22 23 24 26 30]; I20:[20]; I32:[32];
j300104_3,1771.746504536248,I1:[1]; I23:[23]; I28:[28]; I17:[17]; I25:[25]; I26:[26]; I31:[31]; I6:[6]; I22:[22]; I27:[27]; I30:[30]; I11:[11]; I5:[5]; A1:[2 3 4 8 9 10 12 13 14 15 16 18 19 20 21 24 29]; A2:[7]; I32:[32];
j300104_4,2091.144086664443,I1:[1]; I10:[10]; I4:[4]; I11:[11]; A1:[2 5 9 14 17]; I30:[30]; A2:[3 15 16 29 31]; I8:[8]; I12:[12]; I6:[6]; I24:[24]; A3:[7 13 26 27 28]; I21:[21]; I25:[25]; I22:[22]; A4:[18 20 23]; I19:[19]; I32:[32];
j300104_5,1820.5250111582898,I1:[1]; I24:[24]; I3:[3]; I9:[9]; I8:[8]; I21:[21]; I31:[31]; A1:[2 4 5 6 15 22 23 25 26 27 28 29]; I11:[11]; I7:[7]; I20:[20]; I12:[12]; I10:[10]; A2:[14 16 17 18 19 30]; I13:[13]; I32:[32];
j300104_6,2063.3727587886397,I1:[1]; I14:[14]; I10:[10]; I4:[4]; I9:[9]; I31:[31]; I13:[13]; I8:[8]; I11:[11]; A1:[2 3 7 25 27 28 29 30]; I6:[6]; I24:[24]; I23:[23]; A2:[5 12 15 17 18 19 20 21 22 26]; I16:[16]; I32:[32];
j300104_7,2005.9034944410314,I1:[1]; I19:[19]; I9:[9]; I18:[18]; I8:[8]; I20:[20]; I11:[11]; I12:[12]; A1:[2 3 4 5 6 7 10 13 16 17 30]; I15:[15]; I29:[29]; I25:[25]; I22:[22]; A2:[14 21 23 24 26 27 31]; I28:[28]; I32:[32];
j300104_8,2096.1608225106093,I1:[1]; I31:[31]; I11:[11]; I13:[13]; I29:[29]; I17:[17]; I8:[8]; A1:[2 3 4 5 6 12 14 18 19 30]; I16:[16]; I27:[27]; A2:[7 9 15 24]; I10:[10]; I26:[26]; I23:[23]; I25:[25]; A3:[20 21 22 28]; I32:[32];
j300104_9,2034.2494421537053,I1:[1]; I24:[24]; I12:[12]; I27:[27]; I28:[28]; I31:[31]; I8:[8]; A1:[2 3 6 10 11 23 25 26 29 30]; I5:[5]; I7:[7]; I9:[9]; I17:[17]; I21:[21]; I15:[15]; A2:[4 13 14 16 18 19 20 22]; I32:[32];
j300104_10,1986.5477996216173,I1:[1]; I5:[5]; A1:[2 3 7 12 22 26 27 28 30]; I11:[11]; I31:[31]; I4:[4]; I8:[8]; I10:[10]; A2:[6 18 21 23]; I25:[25]; I19:[19]; I17:[17]; A3:[9 14 20 24 29]; I15:[15]; I16:[16]; I13:[13]; I32:[32];
j300204_1,1897.0598972805024,I1:[1]; I31:[31]; I10:[10]; I5:[5]; A1:[2 6 9 12 16 17 25 26 29 30]; A2:[4 11 15 28]; I27:[27]; I3:[3]; I24:[24]; I7:[7]; I8:[8]; I14:[14]; I22:[22]; A3:[13 19 20 23]; I21:[21]; I18:[18]; I32:[32];
j300204_2,2097.286827756873,I1:[1]; I12:[12]; I4:[4]; A1:[2 3 5 9 16]; I6:[6]; I10:[10]; A2:[7 8 13 19 21]; I11:[11]; I18:[18]; I20:[20]; I23:[23]; A3:[14 15 22 31]; I17:[17]; I29:[29]; I26:[26]; A4:[24 25 28 30]; I27:[27]; I32:[32];
j300204_3,2321.665049219244,I1:[1]; I5:[5]; I2:[2]; I10:[10]; I12:[12]; I3:[3]; A1:[4 6 15]; I8:[8]; I13:[13]; A2:[7 9 11 17 18]; I14:[14]; I19:[19]; I24:[24]; I29:[29]; A3:[16 20 21 23 30 31]; I22:[22]; A4:[25 26 27 28]; I32:[32];
j300204_4,2295.1345408654042,I1:[1]; I5:[5]; I2:[2]; A1:[3 4 9 10 16]; I7:[7]; I13:[13]; I21:[21]; A2:[6 8 11 12 14 18 20 24]; I19:[19]; I23:[23]; I31:[31]; I15:[15]; A3:[22]; I17:[17]; I26:[26]; I25:[25]; A4:[27 28 29 30]; I32:[32];
j300204_5,2110.089940101009,I1:[1]; I10:[10]; A1:[2 3 4 5 6 8 11 12 16]; I13:[13]; I7:[7]; I15:[15]; A2:[9 14]; I22:[22]; I21:[21]; I24:[24]; I17:[17]; I31:[31]; A3:[18 19 20 29]; I23:[23]; I28:[28]; I25:[25]; A4:[26 27 30]; I32:[32];
j300204_6,2321.289200077454,I1:[1]; I2:[2]; I4:[4]; I7:[7]; I5:[5]; A1:[3 6 29 30 31]; I10:[10]; I8:[8]; I14:[14]; A2:[9 11 17 28]; I26:[26]; I27:[27]; I16:[16]; A3:[12 13 18 25]; I15:[15]; I19:[19]; A4:[20 21 22 23 24]; I32:[32];
j300204_7,2209.610260865642,I1:[1]; I2:[2]; I4:[4]; I3:[3]; A1:[5 10 15]; I17:[17]; I7:[7]; I6:[6]; I12:[12]; A2:[8 9 11 14 19 20 24]; A3:[13 21 23 31]; I18:[18]; I22:[22]; I16:[16]; I26:[26]; A4:[25 28 29 30]; I27:[27]; I32:[32];
j300204_8,2145.2575089782395,I1:[1]; I13:[13]; I5:[5]; A1:[2 3 4 8 10 12]; I14:[14]; I6:[6]; I17:[17]; I7:[7]; A2:[9 15]; A3:[11]; I21:[21]; I18:[18]; I30:[30]; I31:[31]; A5:[20 24 29]; A4:[16 19 23 28]; I22:[22]; I25:[25]; A6:[26 27]; I32:[32];
j300204_9,1906.495717432163,I1:[1]; I12:[12]; A1:[2 4]; I6:[6]; I5:[5]; A2:[7 9 10 14 17]; I3:[3]; I8:[8]; I16:[16]; I19:[19]; A3:[11]; I15:[15]; I23:[23]; A4:[13 20 28 29 30]; I18:[18]; I27:[27]; A5:[21 22 24 26 31]; I25:[25]; I32:[32];
j300204_10,1913.558279085892,I1:[1]; I2:[2]; I8:[8]; I19:[19]; I11:[11]; I4:[4]; A1:[3 6 7 17 18 20 30]; I31:[31]; I5:[5]; I27:[27]; A2:[10 12 13 21 26 28]; I25:[25]; I9:[9]; I14:[14]; A3:[15 16 23 24 29]; I22:[22]; I32:[32];
j300304_1,2086.438133850894,I1:[1]; I5:[5]; A1:[2 3 9 12 13 30 31]; A2:[4 14 18 29]; I11:[11]; I16:[16]; I6:[6]; I17:[17]; I7:[7]; I27:[27]; A3:[8 10 21 23 25 26 28]; I20:[20]; I15:[15]; I24:[24]; I19:[19]; I22:[22]; I32:[32];
j300304_2,2464.5010610628797,I1:[1]; I6:[6]; I8:[8]; A1:[2 3 4 5 7 11]; I12:[12]; A2:[9 10 13 15 18 31]; I23:[23]; I16:[16]; I30:[30]; A3:[14 17]; I19:[19]; I29:[29]; I28:[28]; A4:[20 26 27]; I21:[21]; I22:[22]; I24:[24]; A5:[25]; I32:[32];
j300304_3,1811.4554243648056,I1:[1]; I8:[8]; I20:[20]; A1:[2]; I3:[3]; I4:[4]; A2:[5 6 7 10 11 13 14 18 29 31]; I19:[19]; I23:[23]; I28:[28]; I30:[30]; I9:[9]; I16:[16]; I22:[22]; A3:[12 15 24 25 26 27]; I17:[17]; A4:[21]; I32:[32];
j300304_4,2310.1527227935494,I1:[1]; I2:[2]; I8:[8]; A1:[3 4 7 9]; I5:[5]; I14:[14]; I6:[6]; I10:[10]; A2:[11 12 13 16 17 18 19 22 25]; I15:[15]; I29:[29]; I20:[20]; I21:[21]; I24:[24]; I27:[27]; A3:[23 28 30 31]; A4:[26]; I32:[32];
j300304_5,2165.7847695319633,I1:[1]; I2:[2]; A2:[4 6 8 9]; I11:[11]; A1:[3]; I5:[5]; I13:[13]; I17:[17]; A3:[7 10 12 14 15 21 31]; I18:[18]; I20:[20]; I28:[28]; I27:[27]; A4:[16 19 25 26 29 30]; I23:[23]; I22:[22]; I24:[24]; I32:[32];
j300304_6,2092.2291848469213,I1:[1]; I5:[5]; A1:[3 11 12]; I2:[2]; I6:[6]; I20:[20]; I7:[7]; A2:[4 18]; I17:[17]; A3:[8 9 10 13 16]; I15:[15]; I22:[22]; I14:[14]; A4:[19 21 23 24 30 31]; I25:[25]; I29:[29]; I28:[28]; A5:[26 27]; I32:[32];
j300304_7,2207.4082954935157,I1:[1]; I7:[7]; I23:[23]; I20:[20]; I27:[27]; I25:[25]; I26:[26]; A1:[2 3 4 11 16 17 19 22 24 28 29 31]; I15:[15]; I5:[5]; I18:[18]; A2:[6 8 13 14 21 30]; I9:[9]; I10:[10]; I12:[12]; I32:[32];
j300304_8,2186.010866479999,I1:[1]; I30:[30]; I5:[5]; I18:[18]; I31:[31]; I14:[14]; I28:[28]; A1:[2 3 4 7 10 16 17 29]; I27:[27]; I6:[6]; I26:[26]; A2:[8 9 12 24]; I22:[22]; I25:[25]; I11:[11]; A3:[13 15 19 20 21 23]; I32:[32];
j300304_9,2337.764047580806,I1:[1]; I4:[4]; I10:[10]; A1:[2 3 5 6]; I7:[7]; I9:[9]; A2:[8 12 13 17]; I11:[11]; I14:[14]; A3:[15 18 21]; I16:[16]; I25:[25]; I19:[19]; I20:[20]; A4:[23 24]; I22:[22]; A5:[26 27 28 30 31]; I29:[29]; I32:[32];
j300304_10,2184.8092880138784,I1:[1]; I12:[12]; I13:[13]; I2:[2]; I8:[8]; A1:[3 5 7 9 10 16 18]; I4:[4]; I6:[6]; I22:[22]; A2:[14 19 23]; I11:[11]; I15:[15]; A3:[17 20 21 24 26]; I29:[29]; I28:[28]; I31:[31]; A4:[25 27 30]; I32:[32];
j300404_1,2267.0908938862776,I1:[1]; I5:[5]; A1:[2 3]; I8:[8]; I6:[6]; A2:[4 7 9 10 11 14]; I16:[16]; I12:[12]; I17:[17]; I13:[13]; A3:[15 19]; I18:[18]; I20:[20]; A4:[21 22 23 24 26 28]; I25:[25]; I31:[31]; I27:[27]; A5:[29 30]; I32:[32];
j300404_2,2604.5600139573053,I1:[1]; A1:[2 3 4 5]; A2:[6]; I7:[7]; A3:[9 10]; I8:[8]; I11:[11]; I16:[16]; I12:[12]; I14:[14]; A4:[13 15 17 20 31]; I19:[19]; I23:[23]; A5:[18 21 22]; I29:[29]; I27:[27]; I28:[28]; I26:[26]; A6:[24 25 30]; I32:[32];
j300404_3,2294.5025278312387,I1:[1]; A1:[2 6]; I5:[5]; I3:[3]; I4:[4]; A2:[7 8 11 13 14]; I31:[31]; I9:[9]; I18:[18]; I30:[30]; A3:[10 12 15 17 22]; I16:[16]; I28:[28]; I19:[19]; A4:[20 21 24 26 27 29]; I25:[25]; I23:[23]; I32:[32];
j300404_4,2195.6997097314165,I1:[1]; I6:[6]; A1:[2 3]; I15:[15]; I5:[5]; I19:[19]; I4:[4]; I31:[31]; I29:[29]; A2:[7 14 30]; I28:[28]; I8:[8]; I17:[17]; A3:[9 10 11 12 13 16 18 20 22 23 24 25 26]; I27:[27]; I21:[21]; I32:[32];
j300404_5,2304.828053731707,I1:[1]; A1:[2 3 4 5 7 10]; I9:[9]; I6:[6]; A2:[8 11 31]; I12:[12]; I13:[13]; I20:[20]; A3:[14]; A4:[16 17 19 21]; I15:[15]; I18:[18]; I22:[22]; I30:[30]; I24:[24]; A5:[23 27 28 29]; I26:[26]; I25:[25]; I32:[32];
j300404_6,2288.148300592765,I1:[1]; I26:[26]; I31:[31]; I27:[27]; I14:[14]; I29:[29]; I30:[30]; A1:[2 3 4 5 6 7 8 10 15 19 20 22 23 24 25 28]; I18:[18]; I9:[9]; I21:[21]; I11:[11]; I17:[17]; I12:[12]; A2:[13 16]; I32:[32];
j300404_7,2247.8247069123727,I1:[1]; I2:[2]; I3:[3]; I9:[9]; A1:[4 5 6 7 8 10 11 14]; I12:[12]; A2:[13 16 17]; I20:[20]; I15:[15]; I21:[21]; A3:[18 19 22 25]; I24:[24]; I23:[23]; A4:[27 29]; I26:[26]; A5:[28]; I30:[30]; I31:[31]; I32:[32];
j300404_8,2336.852682824293,I1:[1]; I6:[6]; A1:[2]; A2:[4]; I3:[3]; I8:[8]; A3:[5 7 9 11]; I31:[31]; I10:[10]; A4:[12]; A5:[15 17 18 19 20 22]; I13:[13]; I14:[14]; I16:[16]; I24:[24]; I21:[21]; I29:[29]; I23:[23]; A6:[25 26 27 28 30]; I32:[32];
j300404_9,2224.5987013402223,I1:[1]; I2:[2]; I4:[4]; I3:[3]; I6:[6]; A1:[5 7 8 9]; I10:[10]; I11:[11]; I15:[15]; A2:[12 13 14 16 18]; I27:[27]; I20:[20]; A3:[17 19 23]; I21:[21]; I22:[22]; I24:[24]; A4:[25 26 28 29 30 31]; I32:[32];
j300404_10,1993.7907282658427,I1:[1]; I7:[7]; I5:[5]; A1:[2 8]; I10:[10]; I3:[3]; I31:[31]; A2:[4 6 11 13 29 30]; I23:[23]; I17:[17]; I9:[9]; A3:[12 19 20 22 24 28]; I14:[14]; A4:[15]; I16:[16]; I27:[27]; I26:[26]; A5:[18 21 25]; I32:[32];
j300504_1,2204.868064750665,I1:[1]; I7:[7]; I30:[30]; A1:[2 3 4 5 16 31]; I9:[9]; I6:[6]; I19:[19]; A2:[8 10 11 12 13 14 15 28 29]; I25:[25]; I27:[27]; I17:[17]; I26:[26]; I18:[18]; I23:[23]; I20:[20]; A3:[21 22 24]; I32:[32];
j300504_2,2646.2489225674703,I1:[1]; A1:[2 3]; I7:[7]; I6:[6]; I8:[8]; A2:[4 5]; I9:[9]; A3:[10 11]; I13:[13]; I12:[12]; I15:[15]; A4:[14]; A5:[16 17 18 19]; I21:[21]; A6:[20]; I22:[22]; A7:[23 24 25]; I26:[26]; I27:[27]; A8:[28 29 30]; I31:[31]; I32:[32];
